"Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"Scup","Atlantic","avg_length_spring","Biological","1979-1983 mean",13.0886975330124,41,47,8,0.872340425531915,7.54063753160839,32,53,"Scup - Atlantic","Scup, 7.54"
"Scup","Atlantic","avg_length_spring","Biological","1980-1984 mean",13.3079910757468,40,46,8,0.869565217391304,7.6073670633841,33,53,"Scup - Atlantic","Scup, 7.61"
"Scup","Atlantic","avg_length_spring","Biological","1981-1985 mean",12.4172958697505,40,46,8,0.869565217391304,7.287178988154,29,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","avg_length_spring","Biological","1982-1986 mean",13.302663540322,39,45,8,0.866666666666667,8.15633348103194,31,53,"Scup - Atlantic","Scup, 8.16"
"Scup","Atlantic","avg_length_spring","Biological","1983-1987 mean",13.3277648847783,38,44,8,0.863636363636364,8.00618031083992,30,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","avg_length_spring","Biological","1984-1988 mean",14.0235596491207,38,45,8,0.844444444444444,7.6991420080574,26,53,"Scup - Atlantic","Scup, 7.7"
"Scup","Atlantic","avg_length_spring","Biological","1985-1989 mean",14.0221433890611,39,46,8,0.847826086956522,7.59335724616454,24,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","avg_length_spring","Biological","1986-1990 mean",15.4275699866432,39,46,8,0.847826086956522,7.62550049247908,24,53,"Scup - Atlantic","Scup, 7.63"
"Scup","Atlantic","avg_length_spring","Biological","1987-1991 mean",14.4667940913299,38,45,8,0.844444444444444,7.55868133537306,22,53,"Scup - Atlantic","Scup, 7.56"
"Scup","Atlantic","avg_length_spring","Biological","1988-1992 mean",14.1894005207495,38,45,8,0.844444444444444,7.6714656252904,25,53,"Scup - Atlantic","Scup, 7.67"
"Scup","Atlantic","avg_length_spring","Biological","1989-1993 mean",14.8867302348047,39,44,8,0.886363636363636,7.82620627729295,27,53,"Scup - Atlantic","Scup, 7.83"
"Scup","Atlantic","avg_length_spring","Biological","1990-1994 mean",14.5783917745283,39,44,8,0.886363636363636,7.81007420004022,25,53,"Scup - Atlantic","Scup, 7.81"
"Scup","Atlantic","avg_length_spring","Biological","1991-1995 mean",13.3326748795511,39,45,8,0.866666666666667,7.75069803908252,28,53,"Scup - Atlantic","Scup, 7.75"
"Scup","Atlantic","avg_length_spring","Biological","1992-1996 mean",13.3429596396273,39,45,8,0.866666666666667,8.14815552067274,31,53,"Scup - Atlantic","Scup, 8.15"
"Scup","Atlantic","avg_length_spring","Biological","1993-1997 mean",13.9850198667131,39,45,8,0.866666666666667,8.01274085323837,29,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","avg_length_spring","Biological","1994-1998 mean",12.7396830046255,41,47,8,0.872340425531915,7.87130280800094,29,53,"Scup - Atlantic","Scup, 7.87"
"Scup","Atlantic","avg_length_spring","Biological","1995-1999 mean",13.1609737707751,39,46,8,0.847826086956522,7.88495172148327,29,53,"Scup - Atlantic","Scup, 7.88"
"Scup","Atlantic","avg_length_spring","Biological","1996-2000 mean",13.1045667028435,39,46,8,0.847826086956522,7.60291303814879,21,53,"Scup - Atlantic","Scup, 7.6"
"Scup","Atlantic","avg_length_spring","Biological","1997-2001 mean",13.2925500705596,39,46,8,0.847826086956522,7.5871148039615,21,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","avg_length_spring","Biological","1998-2002 mean",13.1125080530475,40,47,8,0.851063829787234,7.29035842576876,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","avg_length_spring","Biological","1999-2003 mean",13.7697641665986,41,48,8,0.854166666666667,7.28868056968361,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","avg_length_spring","Biological","2000-2004 mean",13.0895247013246,41,48,8,0.854166666666667,7.51246600716127,19,53,"Scup - Atlantic","Scup, 7.51"
"Scup","Atlantic","avg_length_spring","Biological","2001-2005 mean",12.8676143160678,41,48,8,0.854166666666667,7.48722110569105,19,53,"Scup - Atlantic","Scup, 7.49"
"Scup","Atlantic","avg_length_spring","Biological","2002-2006 mean",13.9130936386557,42,49,8,0.857142857142857,7.52418002790098,20,53,"Scup - Atlantic","Scup, 7.52"
"Scup","Atlantic","avg_length_spring","Biological","2003-2007 mean",13.39349262385,41,48,8,0.854166666666667,7.73526541950443,23,53,"Scup - Atlantic","Scup, 7.74"
"Scup","Atlantic","avg_length_spring","Biological","2004-2008 mean",14.3258588038987,40,46,8,0.869565217391304,7.71330338183071,24,53,"Scup - Atlantic","Scup, 7.71"
"Scup","Atlantic","avg_length_spring","Biological","2005-2009 mean",15.3145073369301,40,48,8,0.833333333333333,7.65428933811287,25,53,"Scup - Atlantic","Scup, 7.65"
"Scup","Atlantic","avg_length_spring","Biological","2006-2010 mean",16.2110893838253,40,48,8,0.833333333333333,7.21201958833261,11,53,"Scup - Atlantic","Scup, 7.21"
"Scup","Atlantic","avg_length_spring","Biological","2007-2011 mean",14.7332994922785,41,48,8,0.854166666666667,7.37165432638627,14,53,"Scup - Atlantic","Scup, 7.37"
"Scup","Atlantic","avg_length_spring","Biological","2008-2012 mean",14.7043922041207,41,48,8,0.854166666666667,7.38825434940758,13,53,"Scup - Atlantic","Scup, 7.39"
"Scup","Atlantic","avg_length_spring","Biological","2009-2013 mean",13.5150751615142,41,48,8,0.854166666666667,7.59267712910003,16,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","avg_length_spring","Biological","2010-2014 mean",14.5509504744433,41,48,8,0.854166666666667,7.60233674193301,16,53,"Scup - Atlantic","Scup, 7.6"
"Scup","Atlantic","avg_length_spring","Biological","2011-2015 mean",13.5791959153496,41,48,8,0.854166666666667,7.7590046857904,19,53,"Scup - Atlantic","Scup, 7.76"
"Scup","Atlantic","avg_length_spring","Biological","2012-2016 mean",14.345240671669,42,49,8,0.857142857142857,7.96188751724466,21,53,"Scup - Atlantic","Scup, 7.96"
"Scup","Atlantic","avg_length_spring","Biological","2013-2017 mean",15.0259619837381,42,49,8,0.857142857142857,8.36075036075036,29,53,"Scup - Atlantic","Scup, 8.36"
"Scup","Atlantic","avg_length_spring","Biological","2014-2018 mean",15.7914966145983,42,49,8,0.857142857142857,8.29264515923671,29,53,"Scup - Atlantic","Scup, 8.29"
"Scup","Atlantic","avg_length_spring","Biological","2015-2019 mean",14.5982603451833,42,49,8,0.857142857142857,7.45000052922851,20,53,"Scup - Atlantic","Scup, 7.45"
"Scup","Atlantic","avg_length_spring","Biological","2016-2020 mean",15.3835048153636,42,49,8,0.857142857142857,1.81632653061224,15,53,"Scup - Atlantic","Scup, 1.82"
"Scup","Atlantic","max_length_fall","Biological","1964-1968 mean",35.6,36,42,8,0.857142857142857,4.97619047619048,31,53,"Scup - Atlantic","Scup, 4.98"
"Scup","Atlantic","max_length_fall","Biological","1965-1969 mean",35.6,36,43,8,0.837209302325581,4.77855297157623,27,53,"Scup - Atlantic","Scup, 4.78"
"Scup","Atlantic","max_length_fall","Biological","1966-1970 mean",33.4,38,44,8,0.863636363636364,4.76212121212121,29,53,"Scup - Atlantic","Scup, 4.76"
"Scup","Atlantic","max_length_fall","Biological","1967-1971 mean",30.4,39,44,8,0.886363636363636,4.75296442687747,32,53,"Scup - Atlantic","Scup, 4.75"
"Scup","Atlantic","max_length_fall","Biological","1968-1972 mean",28.8,40,46,8,0.869565217391304,4.73025732031943,30,53,"Scup - Atlantic","Scup, 4.73"
"Scup","Atlantic","max_length_fall","Biological","1969-1973 mean",29,40,46,8,0.869565217391304,6.75161926716002,27,53,"Scup - Atlantic","Scup, 6.75"
"Scup","Atlantic","max_length_fall","Biological","1970-1974 mean",28,41,47,8,0.872340425531915,6.81054484698597,29,53,"Scup - Atlantic","Scup, 6.81"
"Scup","Atlantic","max_length_fall","Biological","1971-1975 mean",29.2,41,47,8,0.872340425531915,6.75446015594027,29,53,"Scup - Atlantic","Scup, 6.75"
"Scup","Atlantic","max_length_fall","Biological","1972-1976 mean",31.6,38,45,8,0.844444444444444,6.75532879818594,27,53,"Scup - Atlantic","Scup, 6.76"
"Scup","Atlantic","max_length_fall","Biological","1973-1977 mean",33.2,37,46,8,0.804347826086957,7.03482697426797,23,53,"Scup - Atlantic","Scup, 7.03"
"Scup","Atlantic","max_length_fall","Biological","1974-1978 mean",34.6,37,45,8,0.822222222222222,7.03708274007277,23,53,"Scup - Atlantic","Scup, 7.04"
"Scup","Atlantic","max_length_fall","Biological","1975-1979 mean",35.4,37,47,8,0.787234042553192,6.82848458532349,23,53,"Scup - Atlantic","Scup, 6.83"
"Scup","Atlantic","max_length_fall","Biological","1976-1980 mean",35,37,47,8,0.787234042553192,6.93313069908815,24,53,"Scup - Atlantic","Scup, 6.93"
"Scup","Atlantic","max_length_fall","Biological","1977-1981 mean",34.8,37,47,8,0.787234042553192,7.33810518888406,31,53,"Scup - Atlantic","Scup, 7.34"
"Scup","Atlantic","max_length_fall","Biological","1978-1982 mean",35.8,37,47,8,0.787234042553192,7.45910704707415,33,53,"Scup - Atlantic","Scup, 7.46"
"Scup","Atlantic","max_length_fall","Biological","1979-1983 mean",33.6,37,47,8,0.787234042553192,7.54063753160839,32,53,"Scup - Atlantic","Scup, 7.54"
"Scup","Atlantic","max_length_fall","Biological","1980-1984 mean",34.4,37,47,8,0.787234042553192,7.6073670633841,33,53,"Scup - Atlantic","Scup, 7.61"
"Scup","Atlantic","max_length_fall","Biological","1981-1985 mean",35.6,37,47,8,0.787234042553192,7.287178988154,29,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","max_length_fall","Biological","1982-1986 mean",34.6,37,47,8,0.787234042553192,8.15633348103194,31,53,"Scup - Atlantic","Scup, 8.16"
"Scup","Atlantic","max_length_fall","Biological","1983-1987 mean",31.6,39,47,8,0.829787234042553,8.00618031083992,30,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","max_length_fall","Biological","1984-1988 mean",30.6,39,47,8,0.829787234042553,7.6991420080574,26,53,"Scup - Atlantic","Scup, 7.7"
"Scup","Atlantic","max_length_fall","Biological","1985-1989 mean",27.8,39,46,8,0.847826086956522,7.59335724616454,24,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","max_length_fall","Biological","1986-1990 mean",26.4,39,45,8,0.866666666666667,7.62550049247908,24,53,"Scup - Atlantic","Scup, 7.63"
"Scup","Atlantic","max_length_fall","Biological","1987-1991 mean",25.8,39,45,8,0.866666666666667,7.55868133537306,22,53,"Scup - Atlantic","Scup, 7.56"
"Scup","Atlantic","max_length_fall","Biological","1988-1992 mean",26.8,39,46,8,0.847826086956522,7.6714656252904,25,53,"Scup - Atlantic","Scup, 7.67"
"Scup","Atlantic","max_length_fall","Biological","1989-1993 mean",27.6,39,46,8,0.847826086956522,7.82620627729295,27,53,"Scup - Atlantic","Scup, 7.83"
"Scup","Atlantic","max_length_fall","Biological","1990-1994 mean",28,39,47,8,0.829787234042553,7.81007420004022,25,53,"Scup - Atlantic","Scup, 7.81"
"Scup","Atlantic","max_length_fall","Biological","1991-1995 mean",27.6,39,47,8,0.829787234042553,7.75069803908252,28,53,"Scup - Atlantic","Scup, 7.75"
"Scup","Atlantic","max_length_fall","Biological","1992-1996 mean",27.8,39,47,8,0.829787234042553,8.14815552067274,31,53,"Scup - Atlantic","Scup, 8.15"
"Scup","Atlantic","max_length_fall","Biological","1993-1997 mean",27,39,47,8,0.829787234042553,8.01274085323837,29,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","max_length_fall","Biological","1994-1998 mean",27,39,47,8,0.829787234042553,7.87130280800094,29,53,"Scup - Atlantic","Scup, 7.87"
"Scup","Atlantic","max_length_fall","Biological","1995-1999 mean",27.4,40,47.5,8,0.842105263157895,7.88495172148327,29,53,"Scup - Atlantic","Scup, 7.88"
"Scup","Atlantic","max_length_fall","Biological","1996-2000 mean",28,39,47,8,0.829787234042553,7.60291303814879,21,53,"Scup - Atlantic","Scup, 7.6"
"Scup","Atlantic","max_length_fall","Biological","1997-2001 mean",29.2,39,47,8,0.829787234042553,7.5871148039615,21,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","max_length_fall","Biological","1998-2002 mean",30.8,38,47,8,0.808510638297872,7.29035842576876,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","max_length_fall","Biological","1999-2003 mean",32.2,37,47,8,0.787234042553192,7.28868056968361,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","max_length_fall","Biological","2000-2004 mean",32.8,37,47,8,0.787234042553192,7.51246600716127,19,53,"Scup - Atlantic","Scup, 7.51"
"Scup","Atlantic","max_length_fall","Biological","2001-2005 mean",33,37,46.5,8,0.795698924731183,7.48722110569105,19,53,"Scup - Atlantic","Scup, 7.49"
"Scup","Atlantic","max_length_fall","Biological","2002-2006 mean",34.4,35.5,47,8,0.75531914893617,7.52418002790098,20,53,"Scup - Atlantic","Scup, 7.52"
"Scup","Atlantic","max_length_fall","Biological","2003-2007 mean",34.8,35,47,8,0.74468085106383,7.73526541950443,23,53,"Scup - Atlantic","Scup, 7.74"
"Scup","Atlantic","max_length_fall","Biological","2004-2008 mean",33.4,36,47,8,0.765957446808511,7.71330338183071,24,53,"Scup - Atlantic","Scup, 7.71"
"Scup","Atlantic","max_length_fall","Biological","2005-2009 mean",33.6,38,49,8,0.775510204081633,7.65428933811287,25,53,"Scup - Atlantic","Scup, 7.65"
"Scup","Atlantic","max_length_fall","Biological","2006-2010 mean",34.4,37.5,49,8,0.76530612244898,7.21201958833261,11,53,"Scup - Atlantic","Scup, 7.21"
"Scup","Atlantic","max_length_fall","Biological","2007-2011 mean",33.6,38,49,8,0.775510204081633,7.37165432638627,14,53,"Scup - Atlantic","Scup, 7.37"
"Scup","Atlantic","max_length_fall","Biological","2008-2012 mean",34,38,48.5,8,0.783505154639175,7.38825434940758,13,53,"Scup - Atlantic","Scup, 7.39"
"Scup","Atlantic","max_length_fall","Biological","2009-2013 mean",35.6,37,49,8,0.755102040816326,7.59267712910003,16,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","max_length_fall","Biological","2010-2014 mean",36.2,37,49,8,0.755102040816326,7.60233674193301,16,53,"Scup - Atlantic","Scup, 7.6"
"Scup","Atlantic","max_length_fall","Biological","2011-2015 mean",36,36,48,8,0.75,7.7590046857904,19,53,"Scup - Atlantic","Scup, 7.76"
"Scup","Atlantic","max_length_fall","Biological","2012-2016 mean",36.4,36,48,8,0.75,7.96188751724466,21,53,"Scup - Atlantic","Scup, 7.96"
"Scup","Atlantic","max_length_fall","Biological","2013-2017 mean",36,36,48,8,0.75,8.36075036075036,29,53,"Scup - Atlantic","Scup, 8.36"
"Scup","Atlantic","max_length_fall","Biological","2014-2018 mean",36.75,35,48,8,0.729166666666667,8.29264515923671,29,53,"Scup - Atlantic","Scup, 8.29"
"Scup","Atlantic","max_length_fall","Biological","2015-2019 mean",37,34,48,8,0.708333333333333,7.45000052922851,20,53,"Scup - Atlantic","Scup, 7.45"
"Scup","Atlantic","max_length_spring","Biological","1969-1973 mean",35.6,38,45,8,0.844444444444444,6.75161926716002,27,53,"Scup - Atlantic","Scup, 6.75"
"Scup","Atlantic","max_length_spring","Biological","1970-1974 mean",36.8,38.5,46,8,0.83695652173913,6.81054484698597,29,53,"Scup - Atlantic","Scup, 6.81"
"Scup","Atlantic","max_length_spring","Biological","1971-1975 mean",36.8,37,46,8,0.804347826086957,6.75446015594027,29,53,"Scup - Atlantic","Scup, 6.75"
"Scup","Atlantic","max_length_spring","Biological","1972-1976 mean",36.6,36,45,8,0.8,6.75532879818594,27,53,"Scup - Atlantic","Scup, 6.76"
"Scup","Atlantic","max_length_spring","Biological","1973-1977 mean",37.8,37,44,8,0.840909090909091,7.03482697426797,23,53,"Scup - Atlantic","Scup, 7.03"
"Scup","Atlantic","max_length_spring","Biological","1974-1978 mean",36,38,43,8,0.883720930232558,7.03708274007277,23,53,"Scup - Atlantic","Scup, 7.04"
"Scup","Atlantic","max_length_spring","Biological","1975-1979 mean",35,38,47,8,0.808510638297872,6.82848458532349,23,53,"Scup - Atlantic","Scup, 6.83"
"Scup","Atlantic","max_length_spring","Biological","1976-1980 mean",35,38,47,8,0.808510638297872,6.93313069908815,24,53,"Scup - Atlantic","Scup, 6.93"
"Scup","Atlantic","max_length_spring","Biological","1977-1981 mean",34.8,38,47,8,0.808510638297872,7.33810518888406,31,53,"Scup - Atlantic","Scup, 7.34"
"Scup","Atlantic","max_length_spring","Biological","1978-1982 mean",34.8,37.5,47,8,0.797872340425532,7.45910704707415,33,53,"Scup - Atlantic","Scup, 7.46"
"Scup","Atlantic","max_length_spring","Biological","1979-1983 mean",35,37,47,8,0.787234042553192,7.54063753160839,32,53,"Scup - Atlantic","Scup, 7.54"
"Scup","Atlantic","max_length_spring","Biological","1980-1984 mean",33.6,37,46,8,0.804347826086957,7.6073670633841,33,53,"Scup - Atlantic","Scup, 7.61"
"Scup","Atlantic","max_length_spring","Biological","1981-1985 mean",32.4,37,46,8,0.804347826086957,7.287178988154,29,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","max_length_spring","Biological","1982-1986 mean",30.8,39,45,8,0.866666666666667,8.15633348103194,31,53,"Scup - Atlantic","Scup, 8.16"
"Scup","Atlantic","max_length_spring","Biological","1983-1987 mean",30,38,44,8,0.863636363636364,8.00618031083992,30,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","max_length_spring","Biological","1984-1988 mean",32.6,36,45,8,0.8,7.6991420080574,26,53,"Scup - Atlantic","Scup, 7.7"
"Scup","Atlantic","max_length_spring","Biological","1985-1989 mean",32.2,37,46,8,0.804347826086957,7.59335724616454,24,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","max_length_spring","Biological","1986-1990 mean",33.6,37,46,8,0.804347826086957,7.62550049247908,24,53,"Scup - Atlantic","Scup, 7.63"
"Scup","Atlantic","max_length_spring","Biological","1987-1991 mean",33.6,36,45,8,0.8,7.55868133537306,22,53,"Scup - Atlantic","Scup, 7.56"
"Scup","Atlantic","max_length_spring","Biological","1988-1992 mean",33,36,45,8,0.8,7.6714656252904,25,53,"Scup - Atlantic","Scup, 7.67"
"Scup","Atlantic","max_length_spring","Biological","1989-1993 mean",30.2,39,44,8,0.886363636363636,7.82620627729295,27,53,"Scup - Atlantic","Scup, 7.83"
"Scup","Atlantic","max_length_spring","Biological","1990-1994 mean",30,39,44,8,0.886363636363636,7.81007420004022,25,53,"Scup - Atlantic","Scup, 7.81"
"Scup","Atlantic","max_length_spring","Biological","1991-1995 mean",28.8,39,45,8,0.866666666666667,7.75069803908252,28,53,"Scup - Atlantic","Scup, 7.75"
"Scup","Atlantic","max_length_spring","Biological","1992-1996 mean",28.4,39,45,8,0.866666666666667,8.14815552067274,31,53,"Scup - Atlantic","Scup, 8.15"
"Scup","Atlantic","max_length_spring","Biological","1993-1997 mean",27.2,39,45,8,0.866666666666667,8.01274085323837,29,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","max_length_spring","Biological","1994-1998 mean",25.4,40,47,8,0.851063829787234,7.87130280800094,29,53,"Scup - Atlantic","Scup, 7.87"
"Scup","Atlantic","max_length_spring","Biological","1995-1999 mean",25.2,39,46,8,0.847826086956522,7.88495172148327,29,53,"Scup - Atlantic","Scup, 7.88"
"Scup","Atlantic","max_length_spring","Biological","1996-2000 mean",24.4,39,46,8,0.847826086956522,7.60291303814879,21,53,"Scup - Atlantic","Scup, 7.6"
"Scup","Atlantic","max_length_spring","Biological","1997-2001 mean",25.4,39,46,8,0.847826086956522,7.5871148039615,21,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","max_length_spring","Biological","1998-2002 mean",27,39,47,8,0.829787234042553,7.29035842576876,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","max_length_spring","Biological","1999-2003 mean",28.2,39,48,8,0.8125,7.28868056968361,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","max_length_spring","Biological","2000-2004 mean",29.8,38,48,8,0.791666666666667,7.51246600716127,19,53,"Scup - Atlantic","Scup, 7.51"
"Scup","Atlantic","max_length_spring","Biological","2001-2005 mean",31.2,37,48,8,0.770833333333333,7.48722110569105,19,53,"Scup - Atlantic","Scup, 7.49"
"Scup","Atlantic","max_length_spring","Biological","2002-2006 mean",32.4,38,49,8,0.775510204081633,7.52418002790098,20,53,"Scup - Atlantic","Scup, 7.52"
"Scup","Atlantic","max_length_spring","Biological","2003-2007 mean",32.2,38,48,8,0.791666666666667,7.73526541950443,23,53,"Scup - Atlantic","Scup, 7.74"
"Scup","Atlantic","max_length_spring","Biological","2004-2008 mean",34,36,46,8,0.782608695652174,7.71330338183071,24,53,"Scup - Atlantic","Scup, 7.71"
"Scup","Atlantic","max_length_spring","Biological","2005-2009 mean",34.4,37,48,8,0.770833333333333,7.65428933811287,25,53,"Scup - Atlantic","Scup, 7.65"
"Scup","Atlantic","max_length_spring","Biological","2006-2010 mean",35.6,36.5,48,8,0.760416666666667,7.21201958833261,11,53,"Scup - Atlantic","Scup, 7.21"
"Scup","Atlantic","max_length_spring","Biological","2007-2011 mean",36.4,36,48,8,0.75,7.37165432638627,14,53,"Scup - Atlantic","Scup, 7.37"
"Scup","Atlantic","max_length_spring","Biological","2008-2012 mean",37,36,48,8,0.75,7.38825434940758,13,53,"Scup - Atlantic","Scup, 7.39"
"Scup","Atlantic","max_length_spring","Biological","2009-2013 mean",36.8,37,48,8,0.770833333333333,7.59267712910003,16,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","max_length_spring","Biological","2010-2014 mean",39,35,48,8,0.729166666666667,7.60233674193301,16,53,"Scup - Atlantic","Scup, 7.6"
"Scup","Atlantic","max_length_spring","Biological","2011-2015 mean",38.6,35,48,8,0.729166666666667,7.7590046857904,19,53,"Scup - Atlantic","Scup, 7.76"
"Scup","Atlantic","max_length_spring","Biological","2012-2016 mean",38.6,37,49,8,0.755102040816326,7.96188751724466,21,53,"Scup - Atlantic","Scup, 7.96"
"Scup","Atlantic","max_length_spring","Biological","2013-2017 mean",39.2,37,49,8,0.755102040816326,8.36075036075036,29,53,"Scup - Atlantic","Scup, 8.36"
"Scup","Atlantic","max_length_spring","Biological","2014-2018 mean",39.6,37,49,8,0.755102040816326,8.29264515923671,29,53,"Scup - Atlantic","Scup, 8.29"
"Scup","Atlantic","max_length_spring","Biological","2015-2019 mean",37.8,37,49,8,0.755102040816326,7.45000052922851,20,53,"Scup - Atlantic","Scup, 7.45"
"Scup","Atlantic","max_length_spring","Biological","2016-2020 mean",37.4,37,49,8,0.755102040816326,1.81632653061224,15,53,"Scup - Atlantic","Scup, 1.82"
"Scup","Atlantic","rec_catch","Socioeconomic","1982-1986 mean",9197916.4,27,31,8,0.870967741935484,8.15633348103194,31,53,"Scup - Atlantic","Scup, 8.16"
"Scup","Atlantic","rec_catch","Socioeconomic","1983-1987 mean",9556264.8,24,29,8,0.827586206896552,8.00618031083992,30,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","rec_catch","Socioeconomic","1984-1988 mean",9238749.8,24,29,8,0.827586206896552,7.6991420080574,26,53,"Scup - Atlantic","Scup, 7.7"
"Scup","Atlantic","rec_catch","Socioeconomic","1985-1989 mean",10688917,25,30,8,0.833333333333333,7.59335724616454,24,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","rec_catch","Socioeconomic","1986-1990 mean",9864802,25,30,8,0.833333333333333,7.62550049247908,24,53,"Scup - Atlantic","Scup, 7.63"
"Scup","Atlantic","rec_catch","Socioeconomic","1987-1991 mean",9611150.2,26,30,8,0.866666666666667,7.55868133537306,22,53,"Scup - Atlantic","Scup, 7.56"
"Scup","Atlantic","rec_catch","Socioeconomic","1988-1992 mean",9410672.6,27,30,8,0.9,7.6714656252904,25,53,"Scup - Atlantic","Scup, 7.67"
"Scup","Atlantic","rec_catch","Socioeconomic","1989-1993 mean",8928105.6,27,29,8,0.931034482758621,7.82620627729295,27,53,"Scup - Atlantic","Scup, 7.83"
"Scup","Atlantic","rec_catch","Socioeconomic","1990-1994 mean",7684353.8,27,29,8,0.931034482758621,7.81007420004022,25,53,"Scup - Atlantic","Scup, 7.81"
"Scup","Atlantic","rec_catch","Socioeconomic","1991-1995 mean",6703095.2,26,29,8,0.896551724137931,7.75069803908252,28,53,"Scup - Atlantic","Scup, 7.75"
"Scup","Atlantic","rec_catch","Socioeconomic","1992-1996 mean",5004508.2,25,29,8,0.862068965517241,8.14815552067274,31,53,"Scup - Atlantic","Scup, 8.15"
"Scup","Atlantic","rec_catch","Socioeconomic","1993-1997 mean",3630490.4,25,30,8,0.833333333333333,8.01274085323837,29,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","rec_catch","Socioeconomic","1994-1998 mean",3068460.4,24,30,8,0.8,7.87130280800094,29,53,"Scup - Atlantic","Scup, 7.87"
"Scup","Atlantic","rec_catch","Socioeconomic","1995-1999 mean",3130453.8,24,30,8,0.8,7.88495172148327,29,53,"Scup - Atlantic","Scup, 7.88"
"Scup","Atlantic","rec_catch","Socioeconomic","1996-2000 mean",4955606.2,27,30,8,0.9,7.60291303814879,21,53,"Scup - Atlantic","Scup, 7.6"
"Scup","Atlantic","rec_catch","Socioeconomic","1997-2001 mean",6024260.2,28,30,8,0.933333333333333,7.5871148039615,21,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","rec_catch","Socioeconomic","1998-2002 mean",6763062.8,28,30,8,0.933333333333333,7.29035842576876,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","rec_catch","Socioeconomic","1999-2003 mean",9842615.4,28,30,8,0.933333333333333,7.28868056968361,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","rec_catch","Socioeconomic","2000-2004 mean",11482839.2,27,29,8,0.931034482758621,7.51246600716127,19,53,"Scup - Atlantic","Scup, 7.51"
"Scup","Atlantic","rec_catch","Socioeconomic","2001-2005 mean",10063421,28,30,8,0.933333333333333,7.48722110569105,19,53,"Scup - Atlantic","Scup, 7.49"
"Scup","Atlantic","rec_catch","Socioeconomic","2002-2006 mean",9296920.6,29,31,8,0.935483870967742,7.52418002790098,20,53,"Scup - Atlantic","Scup, 7.52"
"Scup","Atlantic","rec_catch","Socioeconomic","2003-2007 mean",9470991.2,29,31,8,0.935483870967742,7.73526541950443,23,53,"Scup - Atlantic","Scup, 7.74"
"Scup","Atlantic","rec_catch","Socioeconomic","2004-2008 mean",7181264.2,29,31,8,0.935483870967742,7.71330338183071,24,53,"Scup - Atlantic","Scup, 7.71"
"Scup","Atlantic","rec_catch","Socioeconomic","2005-2009 mean",5872829.2,30,32,8,0.9375,7.65428933811287,25,53,"Scup - Atlantic","Scup, 7.65"
"Scup","Atlantic","rec_catch","Socioeconomic","2006-2010 mean",7508576.6,30,32,8,0.9375,7.21201958833261,11,53,"Scup - Atlantic","Scup, 7.21"
"Scup","Atlantic","rec_catch","Socioeconomic","2007-2011 mean",8387925,31,33,8,0.939393939393939,7.37165432638627,14,53,"Scup - Atlantic","Scup, 7.37"
"Scup","Atlantic","rec_catch","Socioeconomic","2008-2012 mean",8621384,31,33,8,0.939393939393939,7.38825434940758,13,53,"Scup - Atlantic","Scup, 7.39"
"Scup","Atlantic","rec_catch","Socioeconomic","2009-2013 mean",9996399.4,31,33,8,0.939393939393939,7.59267712910003,16,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","rec_catch","Socioeconomic","2010-2014 mean",10793304,31,33,8,0.939393939393939,7.60233674193301,16,53,"Scup - Atlantic","Scup, 7.6"
